,Bankrupt?, ROA(C) before interest and depreciation before interest, ROA(A) before interest and % after tax, ROA(B) before interest and depreciation after tax, Tax rate (A), Net Value Per Share (B), Net Value Per Share (A), Net Value Per Share (C), Persistent EPS in the Last Four Seasons, Operating Profit Per Share (Yuan ¥), Per Share Net profit before tax (Yuan ¥), Debt ratio %, Net worth/Assets, Borrowing dependency, Operating profit/Paid-in capital, Net profit before tax/Paid-in capital, Working Capital to Total Assets, Cash/Total Assets, Current Liability to Assets, Working Capital/Equity, Current Liabilities/Equity, Retained Earnings to Total Assets, Total expense/Assets, Current Liability to Equity, Equity to Long-term Liability, CFO to Assets, Current Liability to Current Assets, Liability-Assets Flag, Net Income to Total Assets, Net Income to Stockholder's Equity, Liability to Equity
10,0.0,-0.4807381112376616,-0.5965297588104936,-0.6911869670504449,-0.8255150178857,-1.1367844008768218,-1.132684494620736,-1.1337190856833803,-0.5732386502108278,-0.4797728809348488,-0.4225762288025468,0.9148722259461081,-0.9148722259461098,0.3416020491370981,-0.4793405880757581,-0.43429838181930086,-1.041893527460925,-0.7491304735489185,0.7231995933270744,-0.30555724195760586,0.15844627272104106,-1.368622255814545,0.04612961301329936,0.15844627272104106,0.15428826715765445,-0.5844319219895482,0.5072940701049389,-0.03474041668898256,-0.5893272873203914,-0.09690369360850054,0.1750066808870192
11,0.0,0.4717570338213453,0.3975042729287014,0.388960465224139,0.37691943524099203,-0.008458871328224832,-0.00751442391476664,-0.008800074198625505,0.2338035875315475,0.0027454531280421794,0.20902433521885774,0.504385970635922,-0.5043859706359228,0.11166489532329567,0.0066346634047544,0.24461332578001788,-1.073001067398545,-0.5288289262929441,-0.25884326584856504,-0.31919144380989267,-0.09439707057623702,0.28459358273502483,-0.5522459232932785,-0.09439707057623702,0.18823463735962817,0.10311087916067022,0.5354670223094118,-0.03474041668898256,0.35299768470649184,0.1235068884726589,0.03075049845584001
12,0.0,-0.022129343782056596,-0.3008939157714576,0.10654058639380981,-0.8255150178857,-0.8460044758018473,-0.8427177604749817,-0.8438170518210303,-0.39019815961650767,-0.3922987793510234,-0.40717135267546134,0.5233229294298607,-0.5233229294298625,0.24838043916241995,-0.3900277519513582,-0.42145282416407026,-0.887543008935073,-0.4397392574902079,0.09674793008949972,-0.24668141592281562,-0.02786357603348995,-0.5958110655330489,-0.32100638950975807,-0.02786357603348995,0.3095878223662254,-0.2761985374496945,0.35772010981071983,-0.03474041668898256,-0.27113024927557555,-0.015570372783614995,0.03637828569056242
13,0.0,-0.3123677500035006,-0.1622107929383001,-0.26538467421428064,0.4920923705560201,0.8700941539396662,0.868581652680335,0.8671005190607337,-0.14059746662401137,-0.23992457588986757,-0.15409099442753824,-0.2508642088505623,0.25086420885056004,-0.2412453450420568,-0.24599308201558248,-0.1495550977498085,-0.5332503769398503,-0.02852132041121136,0.25425580622615446,-0.15225149946519023,-0.07834794417612927,0.4036114928528053,-0.4056147015034506,-0.07834794417612927,-0.2706094501418792,-0.6974022287066381,0.13703030377565178,-0.03474041668898256,-0.06165211394510637,0.019741895426305594,-0.1501989504767046
14,0.0,-0.12395330480317225,0.3036647931449675,-0.04726962773480681,-0.49810515372782943,2.102802195742172,2.097842321017454,2.09608690243943,0.7524183499936264,0.6009553017732638,0.8362234851906095,0.7717311607190224,-0.7717311607190236,-0.1087091707691999,0.5881605195478786,0.9028293794146872,-0.6039433941969872,-0.8300158807568101,0.6351918752252907,-0.11869615547188929,0.1120501729152254,0.23353866881756988,-0.9858262054290331,0.1120501729152254,0.12287521954592662,-0.5550993727449219,0.22064006164405067,-0.03474041668898256,0.3464020913133947,0.1368390819388803,0.11963682740919097
15,0.0,-0.23379492243596064,-0.042627754962205736,-0.14459587583641295,-0.00481729005818622,-0.6422099923497844,-0.6394932057252718,-0.640637842570437,-0.31531794291866994,-0.22581585206369206,-0.3125412866227522,0.8558335089048595,-0.8558335089048613,0.4042928459915001,-0.2227433662481231,-0.3158337595039851,-1.4461563800644577,-0.8744413774222253,1.196262956525135,-0.4845479050626346,0.24352602362859743,-0.3767864733867605,-0.4405901208244147,0.24352602362859743,-0.2706094501418792,-0.13484697203156729,0.8329024399549202,-0.03474041668898256,-0.14173416191393354,0.01831814939962248,0.15141369724659745
16,0.0,-0.14960975004216806,-0.07252352207300489,-0.1211332930966383,-0.8255150178857,0.34321087467851175,0.3431718475709552,0.3418079486520659,-0.15446414734557126,-0.4374467094563228,-0.17169656297011007,0.3707133755943716,-0.3707133755943744,0.012492990033242436,-0.4365271486644758,-0.1733431756601457,-1.034319042727965,-0.7657086014442184,-1.1224963848946234,-0.30470480230941666,-0.25603871064326067,0.013410585143809517,-0.8403539030157826,-0.25603871064326067,0.3049515411173981,-0.3510515661586523,0.437418070087137,-0.03474041668898256,-0.03517050500214032,0.034296801203300614,-0.007888306160431673
17,0.0,0.151853362278358,0.3211039944346535,0.19691495151513658,-0.3909001573789729,-0.08550314237170015,-0.08434323406511195,-0.0856117415349684,0.2005235009992731,0.20873279326712674,0.10119008545454956,0.6280331169042107,-0.6280331169042119,0.1760558036992744,0.21191245479558246,0.13161996359225545,0.1117941232291243,-0.3335215783488796,0.0815752009255166,0.16149478289564964,-0.017719837081262926,0.22171503424157965,0.42983192343716314,-0.017719837081262926,0.37319592821213515,0.1641510351702433,-0.16467372871448765,-0.03474041668898256,0.31213662478246273,0.12052744578708743,0.06959061791973725
18,0.0,-0.13277271556340917,-0.06172782458571687,-0.17327234240582268,0.9600277057052579,-0.28184169628289374,-0.28013271041857657,-0.28135753137851327,-0.18219756745594654,-0.20042016303811439,-0.16949587055462287,-0.2636744952938513,0.2636744952938503,-0.18209639968586672,-0.1980760201315443,-0.1612112688594745,-0.45047327822171107,-0.5158292324865583,0.07312724607762949,-0.12739702220840993,-0.10527981219748149,0.046248288554182476,0.42106459584958256,-0.10527981219748149,-0.2706094501418792,-0.2649439795772297,0.06443671320334295,-0.03474041668898256,0.05008442988205072,0.0392808187288937,-0.15262224091059362
19,1.0,-0.5953903031015626,-0.554177425878583,-0.5738740858150813,-0.8255150178857,-0.428474308828975,-0.42635525232302196,-0.4275474466441506,-0.5399585636785541,-0.44591191602895214,-0.5326111709823406,0.1451408610988921,-0.14514086109889465,-0.024483944675304205,-0.4447495857627345,-0.5518114696618707,-0.5052283150803897,-0.2596419254329323,0.03004668471573922,-0.12260882929448892,-0.07863355872118244,-0.01900470489786958,-0.3929195587523387,-0.07863355872118244,0.07402430875407345,0.17675750422856754,0.08664839872093084,-0.03474041668898256,-0.4715966813260751,-0.0562772075666565,-0.06581908298920337
20,0.0,-0.5184210002777269,-0.47445541071688635,-0.45221630409364977,-0.8255150178857,-0.4881214797521431,-0.48583561483142124,-0.4870145372980296,-0.5011317813907541,-0.48823808750747816,-0.4841958209669211,0.7143633425952169,-0.7143633425952193,0.34585223293089296,-0.4869959869630898,-0.499715588186388,0.54483654008377,-0.606399836077625,-0.057726681624714754,0.35821920684134007,-0.033476001709011584,-0.2286699064951871,-0.84011816455706,-0.033476001709011584,0.5306644308244326,-1.529686147423151,-0.3133524420602028,-0.03474041668898256,-0.4131391880813094,-0.049111925664573314,0.09894633383824229
21,0.0,0.22080502493709592,0.5071220552011955,0.3290005495911097,-0.535771777547882,-0.042010392070935015,-0.04097211496024969,-0.04225029982881161,0.8522586389240746,0.8859515022697001,0.6227557072961595,1.7714907950720566,-1.7714907950720578,1.1122384502891498,0.893808914503207,0.6958731236765064,0.0897170827534289,-0.41796198594924566,2.5156014577514236,0.4809095264612044,1.012852911047707,0.25882709179616803,-0.8752374530780472,1.012852911047707,-0.2706094501418792,-3.3022289066941783,0.12773782137160566,-0.03474041668898256,0.4159419173094751,0.2626254571398058,0.7096874754893424
22,0.0,-0.1688520798597712,0.0786161665812641,-0.1141814263481155,-0.8204445093192455,-0.4955773798037031,-0.49327066382082646,-0.49444792730479964,-0.22379769762150986,-0.3866552967513221,-0.20030565202747128,0.2242304941095325,-0.22423049410953377,-0.01697522963350888,-0.3854912373331326,-0.22306025249913147,-0.45226245785914837,-0.26888304715293293,0.39577662482725,-0.09903038695238167,-0.010999977386775937,-0.05344910066685209,0.3194509282389929,-0.010999977386775937,-0.1879280160561942,-0.19900913350149108,0.11491281675636437,-0.03474041668898256,0.06466685764792848,0.051911563152228016,-0.04648403587777775
23,0.0,-0.1816802942559807,-0.2552198309383462,-0.07681509387954048,0.23639396424962497,-0.3986507381120452,-0.3966150857722419,-0.3978139160173499,-0.3929714781606427,-0.44873367465572495,-0.3939671689638631,-0.23582602647923537,0.2358260264792341,-0.00450787182213992,-0.4504202464464174,-0.4038496256904771,-0.39526049134692726,-0.6974011894298688,-0.49734555091734556,-0.10886872862557884,-0.1854483339774393,-0.13206775485598538,-0.1748769711972451,-0.1854483339774393,0.06412593832580277,0.5264278490545282,-0.0917133639292227,-0.03474041668898256,-0.2478702055235083,-0.013145990338452717,-0.14735586930783132
24,0.0,-0.4679098803948753,-0.21037618788892265,-0.4252777879796128,0.4450090961479047,0.0076955787834875325,0.008594848895610371,0.007305604149375194,-0.12950410444658658,-0.08755037242871125,-0.14748888796239995,0.9048467955957149,-0.9048467955957167,0.15848823800336767,-0.090333536785176,-0.13647165647639053,0.4580946559535559,-0.5748489719623733,1.4366896707861618,0.37054046333382007,0.3060200411304271,0.24560312610954496,-0.8037035275754937,0.3060200411304271,-0.204397516397579,1.1813141014632749,-0.05890213294997564,-0.03474041668898256,-0.05613448908731683,0.0412752933242566,0.17086246209118852
25,0.0,-0.07664926730088077,0.022146384260866445,-0.13764399285613538,1.0904121667196494,-0.4446287589406874,-0.44246452513339896,-0.4436531249921513,0.020256328949088083,0.448581098312108,0.03957052250885357,1.2373573750707132,-1.2373573750707156,0.15742564454984287,0.4259797214955977,0.0654891063706089,-0.46979807292566755,0.06105713918100367,1.5150117458795775,-0.00648848558888934,0.42914958428673494,0.08377818574780665,-0.09244824927911337,0.42914958428673494,0.011947200452168205,1.349096285214799,0.23356011282676706,-0.03474041668898256,0.12050173107313845,0.10393604580713031,0.32665954712230555
26,0.0,-0.05259634680558827,-0.2610328929570581,0.06656730389453806,-0.4292911334320043,-0.2134960047888818,-0.2119781534960447,-0.21321818178368115,-0.30699792861900915,-0.32739864281984765,-0.3191433930878905,1.295282171782246,-1.2952821717822474,0.597040495733974,-0.33105292262722,-0.3194019822314153,-1.50061361908809,-0.7414057357490752,0.25710939635077695,-0.5486537662021748,0.13837899763890632,-0.08970301785516059,-0.5513480145086486,0.13837899763890632,0.956874649600717,-0.0865346680060691,1.115522120533106,-0.03474041668898256,-0.1972031241120243,0.010081917837365112,0.35893429387147446
27,0.0,-0.4286234666111058,-0.4055290625753772,-0.36357990565945236,-0.8255150178857,-0.5390701006151597,-0.5366417535188495,-0.5378093396106788,-0.6065187367431022,-0.36408133169867285,-0.46659022320567095,0.7477814867498871,-0.7477814867498893,0.21692878772387691,-0.36592747886750804,-0.4818745376399762,-1.1634336126351723,-0.6201552216262469,0.016591717774323812,-0.3577918540858405,-0.014533423063403144,-0.2253132870561436,0.19206599266338661,-0.014533423063403144,0.45310853320823813,0.180307812338583,0.6424709254043095,-0.03474041668898256,-0.3984671514926684,-0.045861006531077594,0.11080895424328682
28,0.0,0.18713095597957816,0.22477320453340835,0.07786410359264351,1.1237326342062264,-0.029583921474310798,-0.028580396051414065,-0.029861345884473135,0.25876365976415955,0.27363292979830245,0.2728445905800401,0.3250419051612702,-0.32504190516127146,-0.2224026798699413,0.27854264818525165,0.3169290624384085,0.05272469095048414,-0.8793820021404152,0.711120659404992,0.09285368620431998,0.05456354048672834,0.2355664160113101,-0.4496476938076573,0.05456354048672834,-0.2706094501418792,1.254840811459836,-0.039063219342565236,-0.03474041668898256,0.3796377476506231,0.120500835527105,-0.0203632793286267
29,0.0,-0.31958361957345743,0.006368066538554273,-0.25408789074793353,-0.2561695471870393,-0.0457383420967146,-0.04468963945495189,-0.0459669948321962,-0.12395740869106009,-0.16091571553251632,-0.11447841407406516,-0.17845820835542953,0.17845820835542772,-0.3134283520501438,-0.1586649492730307,-0.10078955538356772,0.728283477465697,-0.6321511085470972,0.14598044765336646,0.24778898735565502,-0.08825286257469954,0.19480610714649624,-0.7404316891730869,-0.08825286257469954,-0.2706094501418792,-1.8960611590298195,-0.3122948997996886,-0.03474041668898256,0.14764624048438077,0.058379539701547696,-0.13618058644998857
30,0.0,-0.289918370698489,-0.2593720246232346,-0.33055850614045995,2.3891862468293104,-0.8099676550419508,-0.8067817197663638,-0.8078890295219211,-0.3985181739161692,-0.20042016303811439,-0.37636157120261376,0.2392686580579908,-0.23926865805799158,0.07964654004422475,-0.1989266122697367,-0.3852949558348745,-0.946155028187346,-0.142416862764632,0.4836129542938599,-0.2738110930108097,0.005273774438498244,-0.3820133859797772,0.04241982559752635,0.005273774438498244,-0.10065206426527368,0.3332036037464833,0.4274565239244044,-0.03474041668898256,-0.2424610841488215,-0.01044980771957763,-0.042698682679890104
31,0.0,0.05483995904177821,0.24138196403940657,0.10827855308094096,-0.06638772362081907,-0.23959162548003118,-0.23800079555212172,-0.23923501740709646,0.036896386882038563,0.0027454531280421794,-0.013246270774896086,0.11172271694422152,-0.11172271694422253,-0.08632471743896686,0.006351144299290659,0.00697043029482701,0.03713397848120239,-0.5613209731322908,0.6280412099393398,0.06102796733630427,0.013657460122833299,0.1906035741432215,-0.33005559236247645,0.013657460122833299,-0.2706094501418792,-2.6875001290494445,-0.046075306556507885,-0.03474041668898256,0.2894334102550349,0.09345684773270918,-0.07370833687752218
32,0.0,0.1967521208883811,0.2297558400019828,0.07091222061236414,1.1700915563813625,-0.3949227880862648,-0.39289756127753894,-0.3940972210139645,0.20884351529893466,0.6743206448770693,0.389481639224973,1.4206002169679768,-1.4206002169679786,0.09827669919365277,0.6800251669086564,0.3119335695472282,0.42377503089168816,0.7126889874046317,2.1233895115366086,0.5296225655105145,0.6640813860598321,0.14901369940136538,0.4610871634411721,0.6640813860598321,-0.2706094501418792,0.37288452662273935,0.01666375161889356,-0.03474041668898256,0.23191970273411824,0.15202790755885898,0.4348220656451883
33,0.0,-0.3781123631748301,-0.15805861448696368,-0.37226973909510447,0.9498866957282823,0.18663706206368497,0.1870359070139706,0.18570684671073628,0.02857634324874964,0.5529856476950364,0.08578518010878661,2.3758023196404947,-2.375802319640497,2.270212017582973,0.5581060318530806,0.07191186942554122,-0.36669456174278187,-0.8546350905615833,3.160789100361886,0.4496527950193876,2.156578880298147,0.038392568235413024,-0.8906379271466257,2.156578880298147,-0.26733916524586493,-2.6850903956271583,0.2869732998006255,-0.03474041668898256,-0.16360255504598764,0.06674150636084288,1.623404706024512
34,0.0,-0.192904983908486,-0.29591128030288144,-0.17240335906225893,-0.014233940646249145,-0.46823910910396055,-0.466008846933182,-0.4671921933469228,-0.36246473950613156,-0.3810118141516212,-0.36315735827233714,0.21197716783110135,-0.2119771678311029,-0.04828518927689895,-0.37840291147852956,-0.3707842128523386,0.06816091047252691,-0.1809562134802544,0.26393286694911033,0.08383245680068457,-0.034033320999843304,-0.42763235427356816,-0.4053657406646248,-0.034033320999843304,-0.17157547709953533,-0.10957468078989371,-0.11568934742931916,-0.03474041668898256,-0.20556559866982463,-0.0030919089721374612,-0.04950113963831536
35,0.0,-0.3380241952424964,-0.24110238154985925,-0.23844617433200202,-0.35685532334754977,-0.5726216213578691,-0.5700994445643317,-0.5712595652408641,-0.4096115360935932,-0.3189334362472183,-0.4115727375064349,0.453701785027624,-0.4537017850276253,0.22266657701656453,-0.3180104169834703,-0.4224043270914484,-0.8632440939931564,-0.37457079522960796,0.39645047265604627,-0.2390501189022392,0.017272153293668966,-0.14916847719785853,-0.2778440120862982,0.017272153293668966,0.08288979401501807,0.5914238899836497,0.36057276323374693,-0.03474041668898256,-0.2812700508265585,-0.017984590238947898,0.01558992594924902
36,0.0,-0.32599773499485013,-0.17798911066061227,-0.1854381254474937,-0.8255150178857,1.293837541466196,1.2911400055832927,1.2895645865096435,-0.2903578706860579,-0.17220271538576334,-0.32794619196851515,0.8380104888635052,-0.8380104888635064,0.16734286674889925,-0.16858860546947546,-0.3650750691065988,-1.283952602041537,-0.7869885778576017,0.7634376187061518,-0.41215460749978067,0.15072198285450322,0.21056106614245282,-0.27333105605892916,0.15072198285450322,-0.2706094501418792,0.10043356451281567,0.7190228317333158,-0.03474041668898256,-0.2309165746922227,-0.004439255712256315,0.14440620376927749
37,0.0,-0.4037688084138259,-0.5890558132244063,-0.4365745876777183,-0.8255150178857,-0.6509085424099376,-0.6481674295462444,-0.6493101309116684,-0.5149984914459413,-0.5898209129174786,-0.5018013895094929,-0.677502566861791,0.6775025668617897,-0.10318388749919627,-0.5899184017639676,-0.5206490942238553,-1.566930285361192,-0.4773306694974073,-0.73303893702517,-0.4547618423951589,-0.2360163035803145,-0.1533596438036693,-0.5716199045422592,-0.2360163035803145,-0.11152507379515715,-0.261776850545248,3.003864417108305,-0.03474041668898256,-0.4978388042895818,-0.05387969436210893,-0.22274066410175244
38,0.0,0.24165087949840233,0.15501642984176003,0.21429463461819925,1.0411558141447963,-0.27065787569486355,-0.26898016634130917,-0.27020747576863713,-0.0906773221587865,0.0789325548586201,0.00435932698635407,0.4832211343368137,-0.48322113433681546,0.024039446186246576,0.0837556208453977,-0.05273763232651949,0.519864538680581,-0.5002939436546219,0.2889782498890668,0.29527398340088623,0.001961387571845328,0.10711127137148531,-0.3664470598523021,0.001961387571845328,0.1613600903405907,-1.0631352007918191,-0.23818511859334618,-0.03474041668898256,0.07979136758647601,0.061976392214793466,0.024385682470514623
39,0.0,-0.16003266909953334,-0.1215193435737649,-0.17674829201184156,1.9828213452427053,-0.397408088103452,-0.39537591094067454,-0.3965750176828884,-0.32641130509609473,0.02249765955391854,-0.23111543350031968,0.15071055486181512,-0.15071055486181664,-0.004862069639980342,0.02733256793583583,-0.22734212608112017,0.20171850478423306,-0.8335885157793042,0.08052456308234401,0.12251635300443708,-0.07000741453568865,0.1465259980281907,0.27521923631451845,-0.07000741453568865,-0.002798145956092546,0.8914693926343504,-0.19284375979180415,-0.03474041668898256,-0.09630371769458035,0.01822329774300323,-0.06452745629993176
40,0.0,-0.08546866161454277,0.012181143790818137,-0.034234861349572016,0.240740113427167,-0.2358636754542516,-0.23428327105741953,-0.23551832240371187,-0.0740372642258352,-0.036758959723711015,-0.10787630760892687,0.5355762372854229,-0.5355762372854252,0.06519581380115849,-0.03391051869741534,-0.09436676078326856,-0.048657560877471646,-0.4908074768168453,0.3216051130227734,0.08311307805740045,0.014754836286943705,0.08065378497885613,-0.634245868090262,0.014754836286943705,0.10390718001506923,0.047259070444807164,-0.0655518119367118,-0.03474041668898256,0.0743764856446097,0.06231714598188364,0.040209263821392734
41,0.0,-0.7613553525503036,-0.7302302461750749,-0.7798233654846424,-0.8255150178857,-0.7428645840672227,-0.7460621824263963,-0.7471830405335798,-0.7756925466158624,-0.1298765439072373,-0.7130684749884566,0.9839364101834864,-0.9839364101834877,0.2737401034904349,-0.13314701101825996,-0.7128567549066814,-0.8006373983386852,-0.15555584928304547,0.900056429673483,-0.19294547352180733,0.21189592473926788,-0.3869696786873655,0.5308719338412523,0.21189592473926788,0.18959846341593448,0.7791882694688069,0.3511048247405022,-0.03474041668898256,-0.678111683310493,-0.1226942798871874,0.2040217949647263
42,0.0,-0.13678153564595763,-0.6754213474220528,-0.26972960716386507,-0.8255150178857,-1.1827624217054649,-1.1785339339818939,-1.1795582946581824,-0.5288652015011294,-0.4797728809348488,-0.5326111709823406,0.5383610933783191,-0.5383610933783204,0.24859294518510391,-0.4782064768321024,-0.5527630041346165,-0.9526949712617179,-0.5713019794618662,-0.34483802274937153,-0.27192932686337773,-0.10688222107362322,-1.8057620830255827,-0.3050221898168025,-0.10688222107362322,0.5550135739026413,-0.3883529070692115,0.3840440513451493,-0.03474041668898256,-0.678667360421701,-0.10743611220287935,0.04097379158746977
43,0.0,-0.0999004007544565,0.05951609695775296,-0.11070547674209844,0.36677841810808304,-0.44711405895787376,-0.44494287479653377,-0.4461309216610744,-0.02134380121647525,-0.17220271538576334,0.00435932698635407,1.6818187531232962,-1.681818753123298,0.9747436965868136,-0.170289824567661,-0.02466771237956132,-0.34841938898837194,-0.20940356258384016,2.1172565787414674,0.1528609881869648,0.8194436434093173,0.03403860402449396,-0.7986527805530972,0.8194436434093173,0.004754192604816577,-1.4926897748535761,0.22920088022034965,-0.03474041668898256,0.0009532692952310723,0.09201704490681782,0.6288033600392606
44,0.0,-0.48314339012993,-0.5923775651256069,-0.5252109698801574,-0.8255150178857,0.9856605162709143,0.9838248237955922,0.9823179759648296,-0.6758522870190408,-0.4233379856301473,-0.6140370533234522,-0.3817519477992167,0.3817519477992154,-0.048143497481742493,-0.4234846430207261,-0.639589483775544,-0.9861068639049266,-0.6576977372868067,-0.831300923980991,-0.2926978261759426,-0.23893293882460362,-0.21672364162305408,-0.6663930324377533,-0.23893293882460362,0.13168509829096395,-0.10148702745402799,0.37636971633588506,-0.03474041668898256,-0.5300408868625547,-0.0617309512142918,-0.174168098594479
